,Unnamed: 0,Time.results.were.received,MD5.hash.of.participant.s.IP.address,Controller.name,Item.number,Element.number,Type,Group.Ibex,PennElementType,PennElementName,Parameter,Value,EventTime,ID,Study,SentNumber,WhichCategory,Matrix,Subject,Predicate,SentType,Negation,CompTruth,SubStat,Token,MatchingCategory,MismatchingCategory,Group,Comments,study,order,goal,Verb
2978,2979,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,33,1,test,,PennController,34,_Trial_,Start,1587172690813.0,178004888,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,bees,insects,fishes,H,,cb,2,none,say
2979,2980,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,33,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587172696145.0,178004888,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,bees,insects,fishes,H,,cb,2,none,say
2980,2981,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,33,1,test,,PennController,34,_Trial_,End,1587172696146.0,178004888,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,bees,insects,fishes,H,,cb,2,none,say
2982,2983,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,31,1,test,,PennController,32,_Trial_,Start,1587172698627.0,178004888,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,beetles,insects,fishes,H,,cb,2,none,say
2983,2984,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,31,1,test,,Selector,unnamed-Selector,Selection,Agree,1587172700323.0,178004888,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,beetles,insects,fishes,H,,cb,2,none,say
2984,2985,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,31,1,test,,PennController,32,_Trial_,End,1587172700324.0,178004888,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,beetles,insects,fishes,H,,cb,2,none,say
2998,2999,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,34,1,test,,PennController,35,_Trial_,Start,1587172713644.0,178004888,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,parrots,birds,reptiles,H,,cb,2,none,say
2999,3000,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,34,1,test,,Selector,unnamed-Selector,Selection,Agree,1587172714737.0,178004888,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,parrots,birds,reptiles,H,,cb,2,none,say
3000,3001,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,34,1,test,,PennController,35,_Trial_,End,1587172714740.0,178004888,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,parrots,birds,reptiles,H,,cb,2,none,say
3010,3011,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,30,1,test,,PennController,31,_Trial_,Start,1587172724471.0,178004888,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,tortoises,reptiles,mammals,H,,cb,2,none,say
3011,3012,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,30,1,test,,Selector,unnamed-Selector,Selection,Agree,1587172727835.0,178004888,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,tortoises,reptiles,mammals,H,,cb,2,none,say
3012,3013,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,30,1,test,,PennController,31,_Trial_,End,1587172727836.0,178004888,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,tortoises,reptiles,mammals,H,,cb,2,none,say
3026,3027,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,32,1,test,,PennController,33,_Trial_,Start,1587172739972.0,178004888,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,pythons,reptiles,mammals,H,,cb,2,none,say
3027,3028,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,32,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587172741567.0,178004888,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,pythons,reptiles,mammals,H,,cb,2,none,say
3028,3029,1587172772,0f51b94e3b7b6a2ba3c7b16211245b40,PennController,32,1,test,,PennController,33,_Trial_,End,1587172741568.0,178004888,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,pythons,reptiles,mammals,H,,cb,2,none,say
3122,3123,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,34,1,test,,PennController,35,_Trial_,Start,1587250812047.0,17356,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,pigeons,birds,reptiles,I,,cb,2,none,say
3123,3124,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,34,1,test,,Selector,unnamed-Selector,Selection,Agree,1587250813382.0,17356,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,pigeons,birds,reptiles,I,,cb,2,none,say
3124,3125,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,34,1,test,,PennController,35,_Trial_,End,1587250813382.0,17356,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,pigeons,birds,reptiles,I,,cb,2,none,say
3126,3127,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,30,1,test,,PennController,31,_Trial_,Start,1587250815782.0,17356,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,pythons,reptiles,mammals,I,,cb,2,none,say
3127,3128,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,30,1,test,,Selector,unnamed-Selector,Selection,Agree,1587250816795.0,17356,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,pythons,reptiles,mammals,I,,cb,2,none,say
3128,3129,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,30,1,test,,PennController,31,_Trial_,End,1587250816796.0,17356,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,pythons,reptiles,mammals,I,,cb,2,none,say
3130,3131,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,33,1,test,,PennController,34,_Trial_,Start,1587250818822.0,17356,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,watermellon,fruits,insects,I,,cb,2,none,say
3131,3132,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,33,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587250819940.0,17356,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,watermellon,fruits,insects,I,,cb,2,none,say
3132,3133,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,33,1,test,,PennController,34,_Trial_,End,1587250819941.0,17356,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,watermellon,fruits,insects,I,,cb,2,none,say
3154,3155,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,31,1,test,,PennController,32,_Trial_,Start,1587250843645.0,17356,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,bees,insects,fishes,I,,cb,2,none,say
3155,3156,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,31,1,test,,Selector,unnamed-Selector,Selection,Agree,1587250849183.0,17356,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,bees,insects,fishes,I,,cb,2,none,say
3156,3157,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,31,1,test,,PennController,32,_Trial_,End,1587250849184.0,17356,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,bees,insects,fishes,I,,cb,2,none,say
3174,3175,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,32,1,test,,PennController,33,_Trial_,Start,1587250870017.0,17356,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,parrots,birds,reptiles,I,,cb,2,none,say
3175,3176,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,32,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587250871314.0,17356,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,parrots,birds,reptiles,I,,cb,2,none,say
3176,3177,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,32,1,test,,PennController,33,_Trial_,End,1587250871315.0,17356,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,parrots,birds,reptiles,I,,cb,2,none,say
3182,3183,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,35,1,test,,PennController,36,_Trial_,Start,1587250878705.0,17356,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,kiwis,fruits,insects,I,,cb,2,none,say
3183,3184,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,35,1,test,,Selector,unnamed-Selector,Selection,Agree,1587250881890.0,17356,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,kiwis,fruits,insects,I,,cb,2,none,say
3184,3185,1587250898,e9a5d3a4e7ae72163fce6840ad4be5c4,PennController,35,1,test,,PennController,36,_Trial_,End,1587250881891.0,17356,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,kiwis,fruits,insects,I,,cb,2,none,say
3254,3255,1587254736,760182764e5e9b18533764b528817cc4,PennController,31,1,test,,PennController,32,_Trial_,Start,1587254652077.0,17233,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,watermellon,fruits,insects,A,,cb,2,none,say
3255,3256,1587254736,760182764e5e9b18533764b528817cc4,PennController,31,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587254654064.0,17233,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,watermellon,fruits,insects,A,,cb,2,none,say
3256,3257,1587254736,760182764e5e9b18533764b528817cc4,PennController,31,1,test,,PennController,32,_Trial_,End,1587254654065.0,17233,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,watermellon,fruits,insects,A,,cb,2,none,say
3266,3267,1587254736,760182764e5e9b18533764b528817cc4,PennController,34,1,test,,PennController,35,_Trial_,Start,1587254665411.0,17233,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,vultures,birds,reptiles,A,,cb,2,none,say
3267,3268,1587254736,760182764e5e9b18533764b528817cc4,PennController,34,1,test,,Selector,unnamed-Selector,Selection,Agree,1587254666670.0,17233,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,vultures,birds,reptiles,A,,cb,2,none,say
3268,3269,1587254736,760182764e5e9b18533764b528817cc4,PennController,34,1,test,,PennController,35,_Trial_,End,1587254666671.0,17233,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,vultures,birds,reptiles,A,,cb,2,none,say
3274,3275,1587254736,760182764e5e9b18533764b528817cc4,PennController,30,1,test,,PennController,31,_Trial_,Start,1587254674114.0,17233,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,parrots,birds,reptiles,A,,cb,2,none,say
3275,3276,1587254736,760182764e5e9b18533764b528817cc4,PennController,30,1,test,,Selector,unnamed-Selector,Selection,Agree,1587254676075.0,17233,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,parrots,birds,reptiles,A,,cb,2,none,say
3276,3277,1587254736,760182764e5e9b18533764b528817cc4,PennController,30,1,test,,PennController,31,_Trial_,End,1587254676076.0,17233,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,parrots,birds,reptiles,A,,cb,2,none,say
3294,3295,1587254736,760182764e5e9b18533764b528817cc4,PennController,32,1,test,,PennController,33,_Trial_,Start,1587254691625.0,17233,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,pigeons,birds,reptiles,A,,cb,2,none,say
3295,3296,1587254736,760182764e5e9b18533764b528817cc4,PennController,32,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587254693902.0,17233,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,pigeons,birds,reptiles,A,,cb,2,none,say
3296,3297,1587254736,760182764e5e9b18533764b528817cc4,PennController,32,1,test,,PennController,33,_Trial_,End,1587254693903.0,17233,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,pigeons,birds,reptiles,A,,cb,2,none,say
3298,3299,1587254736,760182764e5e9b18533764b528817cc4,PennController,33,1,test,,PennController,34,_Trial_,Start,1587254695962.0,17233,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,kiwis,fruits,insects,A,,cb,2,none,say
3299,3300,1587254736,760182764e5e9b18533764b528817cc4,PennController,33,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587254696649.0,17233,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,kiwis,fruits,insects,A,,cb,2,none,say
3300,3301,1587254736,760182764e5e9b18533764b528817cc4,PennController,33,1,test,,PennController,34,_Trial_,End,1587254696650.0,17233,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,kiwis,fruits,insects,A,,cb,2,none,say
3302,3303,1587254736,760182764e5e9b18533764b528817cc4,PennController,35,1,test,,PennController,36,_Trial_,Start,1587254698703.0,17233,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,oranges,fruits,insects,A,,cb,2,none,say
3303,3304,1587254736,760182764e5e9b18533764b528817cc4,PennController,35,1,test,,Selector,unnamed-Selector,Selection,Agree,1587254699594.0,17233,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,oranges,fruits,insects,A,,cb,2,none,say
3304,3305,1587254736,760182764e5e9b18533764b528817cc4,PennController,35,1,test,,PennController,36,_Trial_,End,1587254699594.0,17233,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,oranges,fruits,insects,A,,cb,2,none,say
3394,3395,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,35,1,test,,PennController,36,_Trial_,Start,1587315347860.0,19474,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,bears,mammals,fruit,B,,cb,2,none,say
3395,3396,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,35,1,test,,Selector,unnamed-Selector,Selection,Agree,1587315352002.0,19474,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,bears,mammals,fruit,B,,cb,2,none,say
3396,3397,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,35,1,test,,PennController,36,_Trial_,End,1587315352004.0,19474,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,bears,mammals,fruit,B,,cb,2,none,say
3398,3399,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,30,1,test,,PennController,31,_Trial_,Start,1587315354377.0,19474,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,pigeons,birds,reptiles,B,,cb,2,none,say
3399,3400,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,30,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587315356547.0,19474,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,pigeons,birds,reptiles,B,,cb,2,none,say
3400,3401,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,30,1,test,,PennController,31,_Trial_,End,1587315356549.0,19474,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,pigeons,birds,reptiles,B,,cb,2,none,say
3402,3403,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,31,1,test,,PennController,32,_Trial_,Start,1587315358928.0,19474,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,kiwis,fruits,insects,B,,cb,2,none,say
3403,3404,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,31,1,test,,Selector,unnamed-Selector,Selection,Agree,1587315359947.0,19474,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,kiwis,fruits,insects,B,,cb,2,none,say
3404,3405,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,31,1,test,,PennController,32,_Trial_,End,1587315359948.0,19474,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,kiwis,fruits,insects,B,,cb,2,none,say
3410,3411,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,34,1,test,,PennController,35,_Trial_,Start,1587315364938.0,19474,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,salmon,fishes,birds,B,,cb,2,none,say
3411,3412,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,34,1,test,,Selector,unnamed-Selector,Selection,Agree,1587315366322.0,19474,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,salmon,fishes,birds,B,,cb,2,none,say
3412,3413,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,34,1,test,,PennController,35,_Trial_,End,1587315366323.0,19474,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,salmon,fishes,birds,B,,cb,2,none,say
3430,3431,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,33,1,test,,PennController,34,_Trial_,Start,1587315387776.0,19474,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,oranges,fruits,insects,B,,cb,2,none,say
3431,3432,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,33,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587315388338.0,19474,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,oranges,fruits,insects,B,,cb,2,none,say
3432,3433,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,33,1,test,,PennController,34,_Trial_,End,1587315388340.0,19474,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,oranges,fruits,insects,B,,cb,2,none,say
3458,3459,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,32,1,test,,PennController,33,_Trial_,Start,1587315422097.0,19474,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,vultures,birds,reptiles,B,,cb,2,none,say
3459,3460,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,32,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587315422531.0,19474,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,vultures,birds,reptiles,B,,cb,2,none,say
3460,3461,1587315441,ac59ad793035b5c66cd6a48cb66b9538,PennController,32,1,test,,PennController,33,_Trial_,End,1587315422532.0,19474,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,vultures,birds,reptiles,B,,cb,2,none,say
3534,3535,1587401308,8a8cddc51113f33f3fc0d334878e98bb,PennController,35,1,test,,PennController,36,_Trial_,Start,1587401222015.0,18265,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,monkeys,mammals,fruit,C,,cb,2,none,say
3535,3536,1587401308,8a8cddc51113f33f3fc0d334878e98bb,PennController,35,1,test,,Selector,unnamed-Selector,Selection,Agree,1587401222680.0,18265,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,monkeys,mammals,fruit,C,,cb,2,none,say
3536,3537,1587401308,8a8cddc51113f33f3fc0d334878e98bb,PennController,35,1,test,,PennController,36,_Trial_,End,1587401222680.0,18265,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,monkeys,mammals,fruit,C,,cb,2,none,say
3542,3543,1587401308,8a8cddc51113f33f3fc0d334878e98bb,PennController,30,1,test,,PennController,31,_Trial_,Start,1587401227501.0,18265,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,vultures,birds,reptiles,C,,cb,2,none,say
3543,3544,1587401308,8a8cddc51113f33f3fc0d334878e98bb,PennController,30,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587401227924.0,18265,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,vultures,birds,reptiles,C,,cb,2,none,say
3544,3545,1587401308,8a8cddc51113f33f3fc0d334878e98bb,PennController,30,1,test,,PennController,31,_Trial_,End,1587401227925.0,18265,CB,7,Mismatching,Zoologists don't say that,Token,Category,T1,1.0,0,expert,vultures,birds,reptiles,C,,cb,2,none,say
3566,3567,1587401308,8a8cddc51113f33f3fc0d334878e98bb,PennController,34,1,test,,PennController,35,_Trial_,Start,1587401248413.0,18265,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,tunas,fishes,birds,C,,cb,2,none,say
3567,3568,1587401308,8a8cddc51113f33f3fc0d334878e98bb,PennController,34,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587401250497.0,18265,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,tunas,fishes,birds,C,,cb,2,none,say
3568,3569,1587401308,8a8cddc51113f33f3fc0d334878e98bb,PennController,34,1,test,,PennController,35,_Trial_,End,1587401250497.0,18265,CB,9,Matching,Babies say that,Token,Category,T9,0.0,1,novice,tunas,fishes,birds,C,,cb,2,none,say
3578,3579,1587401308,8a8cddc51113f33f3fc0d334878e98bb,PennController,33,1,test,,PennController,34,_Trial_,Start,1587401261021.0,18265,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,bears,mammals,fruit,C,,cb,2,none,say
3579,3580,1587401308,8a8cddc51113f33f3fc0d334878e98bb,PennController,33,1,test,,Selector,unnamed-Selector,Selection,Disagree,1587401262072.0,18265,CB,8,Mismatching,Babies say that,Token,Category,T8,0.0,0,novice,bears,mammals,fruit,C,,cb,2,none,say
